date,SPTR5BNK Index_excess,DJITR Index_excess,SPXT Index_excess,XAUUSD Curncy_excess,XAGUSD Curncy_excess,LT09TRUU Index_excess,LD12TRUU Index_excess
1997-08-14,0.0055683098529798,0.0017027233116438,0.0028577299723532,-0.0075253333002359,-0.024737667714010703,0.0041566696927263,0.0
1997-08-15,-0.0184619512703049,-0.0316841002894122,-0.026439493302776403,0.0046862115934795,0.0353262108579326,0.0008420332362549,0.0
1997-08-18,0.010351644918608799,0.0139197556278276,0.012623549443125399,-0.0145970978530802,-0.0135753688835185,0.0030978282561271,0.0
1997-08-19,0.0102597119689588,0.0145652257197981,0.0145667210366577,0.0054287034453849,0.0020546420319166,0.00011236233560279999,0.0
1997-08-20,0.0163626703615578,0.013452144707789,0.0144524115188391,-0.0055840070642711,-0.0022099456508029,-0.0014060462294326,0.0
1997-08-21,-0.0158072890735712,-0.016151264564561202,-0.015476800726923999,0.0073757867268001995,0.0042597387056991995,-0.0036454501716226,0.0
1997-08-22,-0.005882081724834299,-0.0009206116854473,-0.0017655093176495,0.0025273233373584,0.0323503150094947,-0.0039275737793002,0.0
1997-08-25,-0.0030207050057365,-0.0037538539646971,-0.0038327402810143,-0.00030920773684919997,-0.0108734475149648,-0.0006277732418305,0.0
1997-08-26,-0.007396153624738599,-0.010276880026314099,-0.0081624547552631,0.0033009338879477997,0.0081957708446237,0.00028701874146559996,0.0
1997-08-27,-0.000438294219821,0.0006501291725126,0.0007336102775588,-0.0015368928272146,-0.0022941852508446,0.0001147221130226,0.0
1997-08-28,-0.0091991817019275,-0.0119471451557244,-0.0110389990037776,-0.0047747800576671,0.0041183878421449,0.0046901086164154,0.0
1997-08-29,-0.0009583416413728001,-0.0100228770716741,-0.0052460882647099,-3.062496583199981e-06,-0.0070373855422551,-0.0025017193213271,0.0
1997-09-02,0.0300958689687304,0.0328185664724832,0.0304031834459811,-0.0054906971281778,-0.0068460417824123,0.0022321871102869,0.0
1997-09-03,-0.00230877402443,0.002096748270878,0.0005668980302293,-0.0015515906914188,0.0107412418314126,-0.0008724539998393,0.0
1997-09-04,0.005785633427961,-0.0037099526638949996,0.0030250716757389,-0.0022530787326134,0.0019020675231324,-0.0005010055980364,0.0
1997-09-05,-0.002897809263031858,-0.0057923085337168575,-0.0019756875107661575,0.003649834826924742,0.006298760805245143,-0.0018923998631903579,0.0
1997-09-08,0.0167620715856742,0.0014770644243468,0.0022193483414746,-0.0020168036659908998,-0.0065311118112085,0.0019957883265549,0.0
1997-09-09,0.0048276324537127,0.0017456457564298002,0.0022067780518323,-0.0017858420522848,0.012324903842595299,-0.00045427062255816897,0.0
1997-09-10,-0.020672795089083398,-0.017268498130916698,-0.015946596129732198,-0.0003877402197806,-0.0023396894693668,-0.0011726250133101,0.0
1997-09-11,-0.0111628655614892,-0.0074753338445752,-0.0068706396683594,0.0085180378058866,0.004055757733372399,-0.0017689801575122002,0.0
1997-09-12,0.0110152155060357,0.0104906718022105,0.0122006249916898,-0.0016979610342442,0.0019438858054826999,0.0056843878574129,0.0
1997-09-15,-0.00037621848525320003,-0.0033649960225546,-0.0048252173671572,-0.0014685099924469,-0.0047431263223937006,0.0007292512222632,0.0
1997-09-16,0.028746969912514,0.0223842864086442,0.02773640767226,-0.0083825389942485,-0.0320883145515006,0.0099754767489953,0.0
1997-09-17,0.0046896227868009,-0.0014015262249016,-0.0029584967065921,-0.0017920184937079,-0.0002319557748057,0.0008262453821421999,0.0
1997-09-18,0.0035964225513236787,0.004936090553228279,0.004505066819302879,0.001170938181214779,0.02142889858415028,-0.0005401318624375211,0.0
1997-09-19,0.0017322528510747002,-0.0010750341331713,0.0030227899711413996,0.00023709503692550003,0.0059762502231016,0.0004068400096299,0.0
1997-09-22,0.0068282713821204,0.009605565379883801,0.0047189661628511,-0.0001519116757146,-0.0068262290248059,0.0017147553368773002,0.0
1997-09-23,-0.005092745650775401,-0.0035076351904953,-0.0038219690261005,0.0029564422162124,0.0019709353021206003,-0.0020684665085084,0.0
1997-09-24,-0.0007390050310123,-0.008289996570712,-0.008137320189751399,0.0037209072063585998,0.0102509037535864,0.0027254466582068,0.0
1997-09-25,-0.0142933240506953,-0.0076047841388736,-0.0071319531209944,0.011838371197826601,0.0061283507135409,-0.0045108349994344,0.0
1997-09-26,0.0152220347971906,0.0097006273338976,0.0080815282993967,-0.0012234288114163,0.006243516639685,0.0021805935888074,0.0
1997-09-29,0.008054349463306,0.0083173220582245,0.008189793228419801,0.004194283768519,0.0560807347577158,-0.0005178988258848,0.0
1997-09-30,-0.00782287548565304,-0.0058711766124522405,-0.00645646227128424,0.01863472086440186,0.02509358082944206,-0.0010017992843278404,0.0
1997-10-01,0.011535001872263388,0.008835597322044487,0.008558310427014387,-0.002172333414243912,-0.009683373369726113,0.004800585349512088,0.0
1997-10-02,0.0099225746649124,0.0013460845602435,0.005163272414331299,-0.0070695263008352,-0.0020866530248304,0.0011599480603461999,0.0
1997-10-03,0.0165102840065223,0.0012213293853372,0.0046144796418898,0.0100514401951557,0.0246798705642353,0.0005678313139696,0.0
1997-10-06,0.0145704582353191,0.0071755373240294995,0.007442782649807299,-0.007355087317896801,-0.0175896064850682,0.0027476339379804,0.0
1997-10-07,0.0074911564788101995,0.0094403893370314,0.010562290350003,-0.0034674223888218,-0.002075396523686,0.0014144614268344,0.0
1997-10-08,-0.0099323876742587,-0.010385276859608099,-0.009367830433096599,0.0052618477892243,0.0075087301633758,-0.0083511785446586,0.0
1997-10-09,-0.0021255975202605004,-0.0043192424686309995,-0.0034400178833312997,-0.016795955240928497,-0.0194225376917968,-0.0006151456065687,0.0
1997-10-10,-0.017189278733571702,-0.002166308822432,-0.0038539901586457,0.005626267838532001,0.0133726812212344,-0.0038499810157647,0.0
1997-10-14,0.010329326414866799,0.005790055992857201,0.002867115666789,-0.0057094736715731995,-0.0218784618870046,0.0047365192463066,0.0
1997-10-15,-0.0097194840004688,-0.0048321041666963,-0.0048483598093386,-0.0081136200959447,-0.0040832664370828,-0.0019314154462869,0.0
1997-10-16,-0.0004631506975249,-0.0149234410429029,-0.0110526593985521,0.0013816622489474,-0.0280998949790082,0.00043886222468440003,0.0
1997-10-17,-0.0146075964804733,-0.0117901663086917,-0.0118078697411359,-0.0019969762727782,0.0059005680217025,-0.0041788877611404,0.0
1997-10-20,0.0040654086848223,0.009129393637916301,0.011754223766118,-0.0052392430999474,-0.0043400742267903,0.0010796560758737001,0.0
1997-10-21,0.0251345941710787,0.017240983489401,0.0171464154186436,-0.0030934557600338,0.0078944633563976,0.00011019143731630002,0.0
1997-10-22,-0.004989728452277576,-0.0031583090316357762,-0.003917155759819176,-0.0008519396371842762,0.011875407488186523,0.000912683149511624,0.0
1997-10-23,-0.0174452954821748,-0.0236874911970897,-0.0186956732623243,0.0035607652143925003,-0.0201545010274096,0.005632229556511399,0.0
1997-10-24,-0.0033472840809424666,-0.01708783325941207,-0.009641581879250367,-0.04639831638067946,-0.030848566953659468,0.0016916704336726331,0.0
1997-10-27,-0.0770071222142913,-0.0749320363880189,-0.071506105726576,0.006485101635735201,0.0016967134675524998,0.005878615753290101,0.0
1997-10-28,0.04119544158748127,0.04593066097185947,0.049808220065622175,0.01656149150917358,0.006140763796903277,-0.004574484932333823,0.0
1997-10-29,0.0086639853745517,0.0009594645288536001,-0.0028494656291759997,-0.0080877587312694,-0.0063713645127874,0.0041487559189752,0.0
1997-10-30,-0.0306651311986579,-0.0168667752024479,-0.016946862073457702,0.0074641710049079,0.0163415150958296,0.0038712297503791003,0.0
1997-10-31,0.0126471740130376,0.0079970563818185,0.0118900394189853,-0.0154479089934838,-0.027098315895360398,0.0009471061980040001,0.0
1997-11-03,0.025031793042790698,0.030431388356932498,0.0260227876913817,0.0064127348201443,0.018423746237332,-0.0040029538963023,0.0
1997-11-04,0.0008428640197553,0.0017642855826723002,0.0017361243742758,0.0011212907397572,0.0039616223137752,-0.0024947697743037,0.0
1997-11-05,0.0041967486598188004,0.00042106584522529994,0.0021141598383311003,-0.0014284868100633002,0.0018976965315825,0.0003671454007292,0.0
1997-11-06,-0.0010753345395371336,-0.0011878837321841335,-0.005024705848542334,-0.0035911648885576337,0.008086526364542268,0.0031067937642515666,0.0
1997-11-07,-0.0156558861991627,-0.0132969235815752,-0.0112131494905101,-0.0072195831543991,-0.008316861503186,-0.00021842063797667424,0.0
1997-11-10,-0.013408358861890301,-0.0039215723858069,-0.007199063040862,-0.0011899006440838,-0.0003837740385592,0.0005240200842158,0.0
1997-11-12,-0.0358401411963738,-0.020380207062233202,-0.016755461701082303,-0.0092941758455938,0.0057450951288274005,6.996140193740003e-05,0.0
1997-11-13,0.010630986461890401,0.0115406386863086,0.011585875756656702,0.0022079290614103,0.0494325322210222,0.0010000264426874,0.0
1997-11-14,0.003745266891584759,0.01140871577446446,0.012650341248468559,-0.015289218642439342,-0.00981386533503014,0.000570140495781359,0.0
1997-11-17,0.0323456487058309,0.0160069390874911,0.0186167866628345,0.00118688731766,0.0053936583760631,0.002187622784337,0.0
1997-11-18,-0.0057812978945493,-0.0059663517819581,-0.008496539839931599,0.0077143113327641,-0.0040519323604654,-0.0007984116368808,0.0
1997-11-19,0.0173767506508646,0.010022141090217,0.0067567188492241,-0.007691816114195,0.0211035705754254,0.0018452494443481,0.0
1997-11-20,0.016293470950989798,0.012947250477072299,0.0149779448945971,-0.0031186507598091003,0.0036635535643289997,-0.0015066431646372,0.0
1997-11-21,0.0013905663455898096,0.00685795358459361,0.004207082143881109,0.006173406669592809,0.03455483029406171,0.0014055841147063096,0.0
1997-11-24,-0.0204254582083154,-0.014843374890781599,-0.017549909223505,-0.007293175673298,-0.0049934080725714,-0.0023812406030827,0.0
1997-11-25,0.0095224913478216,0.0052326719048105,0.0043355302429034,-0.0124456646747585,-0.0282712171926146,0.0005563661517143999,0.0
1997-11-26,-0.0018882322935687,-0.0016325473600221,0.0009088987350907,-0.0088824091834856,-0.0039626560488481,-0.0006045803501765,0.0
1997-11-28,0.0036513877299728,0.0030184734404607003,0.0033583496078083003,0.0009040243622989,0.012658060765231498,0.00029042556273590006,0.0
1997-12-01,0.0390231176784292,0.023841549964612,0.0199507014200988,-0.012177882279872501,-0.0001530104815165,0.0001047546958354,0.0
1997-12-02,0.0006428744892126,0.0005608562204688,-0.0033203687915972,0.0001877284329608,0.0017284810268148,-8.855615891578523e-05,0.0
1997-12-03,0.006711008658781399,0.0017125952400852001,0.005329784058308799,-0.004933577181175101,-0.0020344317711318,0.0010060834641232,0.0
1997-12-04,0.0068141178480653,0.0020279760654922,-0.0039580868866493,-0.0216798002841719,-0.0040029910286904,-0.00029375792141912043,0.0
1997-12-05,0.01144423640887422,0.01214241957168552,0.010855288576402621,0.00793473326580572,0.02235439146614462,-0.0037516264919379796,0.0
1997-12-08,0.0053139329097763,-0.0050918282482384,-0.0017592705320636,-0.0028135909424614,-0.0022323292412176,-0.0030341109147545,0.0
1997-12-09,-0.0012211732149966,-0.0077235108357589,-0.0068828548020257,-0.0169864782547678,0.0127268277724266,0.0005593464804164001,0.0
1997-12-10,-0.015931190945893903,-0.0090725761318587,-0.0063182566461716,0.0146898919149262,0.0805163877272792,0.0028725706981678,0.0
1997-12-11,-0.0154251211534853,-0.0163563783229996,-0.0153203583595998,-0.0108368261533049,-0.019736203756131502,0.0048671849124297,0.0
1997-12-12,0.003247137082162227,-0.0014388417334342731,-0.001690559663954773,-0.0039578241409588735,0.012738832086185226,0.004471266341310326,0.0
1997-12-15,0.018935481078188498,0.0103144301508954,0.0100718443168092,0.0027950364562022,0.0046986406821735,-0.0019167302683289,0.0
1997-12-16,-0.010535836356061699,0.006604262151389701,0.0046627973381361005,0.0040674740741521,0.0199148796395653,0.00010330020720230001,0.0
1997-12-17,0.00415916424512476,-0.0024144643590728395,-0.0025973102110967397,0.01109111863723896,-0.01173341750664054,-0.0018054953921395399,0.0
1997-12-18,-0.009647516137667449,-0.01363711989347915,-0.01068586617769225,-0.0040752892612052494,0.017358734683950352,0.002612190676369751,0.0
1997-12-19,-0.0153396278445344,-0.0115641018454857,-0.0089530898038637,0.0071174677688639,-0.0008233841552052,0.002681309063008,0.0
1997-12-22,0.00020509233773979997,0.0077839427432356,0.0069190174772112,0.0085732213434375,0.0012645425789449,-6.282322542389997e-05,0.0
1997-12-23,-0.0167790641317805,-0.0165987315321062,-0.015523522176887001,0.008042789128054699,0.0274241891919708,-0.00021631547238646015,0.0
1997-12-24,-0.0181607306142945,-0.0045037184902699,-0.0072262279240781,0.0077474046216564,0.0217714600153779,-0.0012102941391887,0.0
1997-12-26,0.0089234077670769,0.0021964259490725997,0.0037261637047953998,-0.0063953298995705,-0.0050108620675287,-0.00011361398918780001,0.0
1997-12-29,0.0162049567783995,0.014490188980843501,0.017750924684351,-0.013781702112459899,-0.0075579037768878,-0.0009038389633852001,0.0
1997-12-30,0.0131548585366374,0.0156179780356711,0.0180466095038519,-0.0016052623031299,-0.025079540979441102,-0.0029120989312694,0.0
1997-12-31,0.0028109076406524,-0.0012050703410679,-0.0006287937761753,-0.0047159187830081994,-0.0248805394917467,0.0026464315921647,0.0
1998-01-02,0.0028385669053369,0.0068520698866140995,0.0044729322341522,-0.0030761238333926,-0.0069824205966813,0.0053571733596969,0.0
1998-01-05,0.0049197652608068,0.0012169509763183999,0.0015645256312361,-0.0229859705143044,-0.0072555402875966,0.0093144951907597,0.0
1998-01-06,-0.026775299912181,-0.0093103792401012,-0.0108996023804883,-0.0037064793875121998,0.026471684873801502,0.0014169362074139,0.0
1998-01-07,-0.0147478420359533,-0.000589609068408,-0.0025820698660965,0.0083570202477006,-0.0083962304570552,-0.0032299558944782,0.0
1998-01-08,-0.022501602830777997,-0.0129178511002865,-0.0084671491275339,-0.0080255080801599,-0.0407742920144782,0.0039778414126977,0.0
1998-01-09,-0.0268626704256088,-0.029044020516407,-0.0302633711900086,-0.0087281782543393,-0.0228209026345135,0.0057192444634049,0.0
1998-01-12,-0.002532293118656,0.0083886110482315,0.0119658281295402,-0.0021761333627257,-0.0290046504433201,0.0006157981509736,0.0
1998-01-13,0.01608594744926815,0.010970527627553453,0.013618719227133253,0.01774024220395735,0.04081857333209765,-0.0016326282019784473,0.0
1998-01-14,0.019479178548053155,0.006699149988861855,0.0060548066638628556,-0.006097988706668945,-0.0018196876617174447,-0.0025091751805127447,0.0
1998-01-15,-0.0062868952761255,-0.0121076233285668,-0.0077481457764822,0.0191251831308661,0.0273124774233773,-0.0010403626248551999,0.0
1998-01-16,0.011999618851561101,0.0078477845380909,0.011118819032945601,0.010938081945489501,-0.008677164960115799,-0.0036589817592591004,0.0
1998-01-20,0.008974903605225699,0.014696015655934699,0.017022047651076802,0.0038628081336793997,-0.012666342041389701,-0.0016746942090422,0.0
1998-01-21,-0.0240023228876708,-0.010071920022641,-0.0080813753508154,0.0046402192853044,0.0153256743099849,0.0014169758858912,0.0
1998-01-22,-0.0113024139843726,-0.0083353273870128,-0.008183501154393199,-0.0073485668414008005,-0.0121691377084007,-0.00046539379826339997,0.0
1998-01-23,-0.014953231711432795,-0.003982800973774495,-0.005736707481324495,0.030008684533688806,0.025500937580725004,-0.008769419966571795,0.0
1998-01-26,0.0030360245237778002,0.0012042680857355,-0.00105027720351,-0.0075135898026382,0.0080028441058692,0.0042287229884051996,0.0
1998-01-27,0.0230015655848521,0.013003852755874599,0.0123792534482497,0.010380838943726399,0.034306146367521204,-0.0041273801014761,0.0
1998-01-28,0.0053372913661311,0.0126123965151846,0.0087551035937516,0.0154583947332003,-0.0139562334484978,0.00048040073603990006,0.0
1998-01-29,0.011965444351860999,0.0070913897461232,0.008100972958516799,-0.010024085727302501,-0.0042483749413222,0.0072144804514994,0.0
1998-01-30,-0.0072688831456962,-0.0086802172834448,-0.0055969557819978,-7.183603724719999e-05,0.022424945039441098,0.002390340467958,0.0
1998-02-02,0.0228070189258284,0.024912067991969898,0.0209674929196398,0.0015894117840295002,0.0188510609328219,-0.0024193724533676003,0.0
1998-02-03,0.0170272628041903,0.0063099221041085,0.0046084880050906,-0.0257232958097724,0.0653707049940563,0.00047517873716149996,0.0
1998-02-04,-0.0033078489532836,-0.0038816262610415,0.0007277408117979,0.0123137726911276,0.07427884405882809,-5.250402670570003e-05,0.0
1998-02-05,0.0029886208918326997,-0.0016237370981996,-0.0033736362224136003,-0.0016571616093922,0.0446870428239616,-0.0034770084125726,0.0
1998-02-06,0.0157816238030597,0.0091599555229466,0.0090239089177253,-0.0016756036092,-0.053776396780804,0.0,0.0
1998-02-09,0.0055759038492016,-0.0014739664991326,-0.0020086556409234,0.0044728486001925,-0.0291022033050296,-0.0021400265464586,0.0
1998-02-10,0.0021646631668133477,0.013895263506686748,0.008084289702451248,0.002757378847584848,0.022412929483691245,0.0012455747719126475,0.0
1998-02-11,0.002934781286253,0.0023460148524209,0.0010485738371178,1.4979815266300006e-05,-0.0134429796721205,0.003676752872468,0.0
1998-02-12,-0.0016048389909218,0.0066977630282615,0.0039863100079937,-0.0064942693246628,-0.0036787409724588,-0.00040197992081449996,0.0
1998-02-13,-0.008523432615834199,1.4876062833199999e-05,-0.004084354261167799,0.004026086973566201,0.0110925919432504,0.0019765491651973,0.0
1998-02-17,0.0064992752957691,0.0028686443682538,0.0019011871073341,-0.008792750123210001,-0.047975616079996695,0.0029253221652980003,0.0
1998-02-18,0.0101947364793284,0.0071276550051391,0.0093118449061343,0.0013438604407819,-0.0282336732868526,-0.0025571473690454,0.0
1998-02-19,-0.010153276235627269,-0.009048032305595168,-0.003730505189333569,0.003276148251529231,0.029622179447704632,-0.0008252949976395689,0.0
1998-02-20,0.0012317168603218,0.0044188952867807,0.0056108925102578,-0.0055194684331194,-0.0404551911549006,-0.0017148529069709,0.0
1998-02-23,0.0095077408257084,-0.000822066190402,0.0034355037197709,-0.0122224419203259,-0.0126386617941557,-0.0027593729457610003,0.0
1998-02-24,-0.007592830266534698,-0.004855939022209497,-0.007406000171206098,-0.007764636888882998,-0.014050959958662599,-0.006243385810337898,0.0
1998-02-25,0.0158079028099607,0.0104192913892052,0.0118936056750005,0.0010488285507207,-0.0564360882725822,0.0032521558231756,0.0
1998-02-26,0.0043421268087076,0.0039368837000472,0.0054868393026859,0.0090576818483984,0.0275831264264205,-0.0013472492087300998,0.0
1998-02-27,0.0036895456223041,0.0061608916457612005,0.000372831138737,0.0151941914188481,0.0445342914894207,0.0015229446859664,0.0
1998-03-02,-0.0030111831823091,0.00025090142086379996,-0.0018445608543279,0.0008672285433257,0.0157226918965596,-0.0057874081090041,0.0
1998-03-03,0.0085521519478055,0.0037864849535718,0.0038980741314254995,-0.0057509054979322,-0.0309744946427157,-0.0033292331480571,0.0
1998-03-04,-0.0085989798855036,-0.0052658868071563,-0.0043964732529198,-0.0063815159344977005,-0.0048458104880693,0.000546406019251,0.0
1998-03-05,-0.0081989692596104,-0.0111880796225537,-0.011808313952917699,-0.008973532011692,0.0014164550434997,-0.0012289055185869,0.0
1998-03-06,0.0190274585259233,0.014474051681294299,0.0196077281339099,0.0033459712981623,-0.047529780146232894,0.0031305044426182,0.0
1998-03-09,-0.0037443263643206002,-0.0006387599255784999,-0.0035718837124575,-0.0003771734665466,-0.0011985287488617,0.0032835223659454997,0.0
1998-03-10,0.014609745504071599,0.0086785881747986,0.0111472939325986,0.0050994153706004006,0.036950199800083704,0.0004789727000336,0.0
1998-03-11,0.0081375720285127,0.0036865719809896,0.0039914320699283,-0.0054010517502343005,-0.028253820460156998,0.0023016389966147,0.0
1998-03-12,0.0033423760238796593,-0.0017597539278106406,0.0014361211369179594,0.0002641636963933594,0.01206558792290026,0.00393614365671776,0.0
1998-03-13,-0.0031630107804532003,-0.0067595699873123005,-0.0013625901668155001,0.0025615530751229004,-0.0074176597558031,-0.0009643151064329,0.0
1998-03-16,0.0214167578204627,0.0129799026040293,0.009491318349237101,-0.0038437400637530003,-0.0077722632712849005,0.0024859630476142995,0.0
